epoch;acc;loss;top_k_categorical_accuracy;val_acc;val_loss;val_top_k_categorical_accuracy
11;0.849779999961853;1.232045694694519;0.9807800000190735;0.647;2.200908023071289;0.8766
12;0.8505599999809265;1.2145703038024902;0.981400000038147;0.6516;2.1284114604949953;0.8831
13;0.8484800000381469;1.2021143034744262;0.981540000038147;0.581;2.5492657051086427;0.8333
14;0.8531;1.1779114233779908;0.9842400000190735;0.6405;2.1942710315704343;0.8759
15;0.85746;1.1611933422470093;0.98494;0.6008;2.4946045471191405;0.8427
16;0.85248;1.1722796881866455;0.984000000038147;0.6429;2.18501149520874;0.8794
17;0.8607200000190735;1.144828144493103;0.98526;0.631;2.2943715858459472;0.8647
18;0.860640000038147;1.141079849243164;0.9854800000190734;0.6226;2.324282377624512;0.8636
19;0.861959999961853;1.1418314058685304;0.98578;0.6236;2.3674563007354736;0.8634
20;0.8619000000381469;1.1386005404281616;0.98546;0.6256;2.297488546562195;0.8647
